Date,Oil,Gold $,Silver $,Platinum $,Palladium $,Euro_USD,TIPS,VIX,Inflation_index,BTC,BTC Volume,BNB,LTC,XMR,ETH,SP500
2019-03-01,63.71,1311.95,15.56,863.0,1553.0,1.1383,95.61,13.57,1.13,3394.99,6736136960.0,10.02,41.77,43.6,120.02,2803.69
2019-03-02,,,,,,,,,,3398.93,6666489702.0,10.44,43.11,43.96,118.04,
2019-03-03,,,,,,,,,,3381.98,6379838059.0,10.14,42.53,44.05,116.26,
2019-03-04,64.44,1285.4,15.16,844.0,1546.0,1.1337,95.72,14.63,1.11,3317.82,7937385910.0,10.18,40.95,42.77,112.7,2792.81
2019-03-05,64.24,1283.8,15.11,840.0,1521.0,1.1329,95.67,14.74,1.11,3445.99,8973915244.0,12.22,46.99,44.71,121.89,2789.65
2019-03-06,64.51,1285.85,15.095,828.0,1510.0,1.1305,95.74,15.74,1.11,3450.86,8114701230.0,12.83,49.31,44.95,122.68,2771.45
2019-03-07,64.82,1285.3,15.075,824.0,1532.0,1.1271,95.95,16.59,1.08,3493.0,8471856021.0,13.53,51.07,45.57,123.27,2748.93
2019-03-08,65.66,1296.75,15.115,818.0,1509.0,1.1222,96.01,16.049999,1.06,3472.42,9500432241.0,12.79,49.93,44.52,120.28,2743.07
2019-03-09,,,,,,,,,,3527.75,9609665722.0,12.97,51.7,45.21,122.8,
2019-03-10,,,,,,,,,,3518.22,8645779497.0,12.9,50.91,45.36,121.76,
2019-03-11,65.06,1292.75,15.295,814.0,1521.0,1.1244,95.98,14.33,1.09,3468.38,9015363863.0,12.89,49.22,44.62,118.86,2783.3
2019-03-12,65.33,1297.05,15.445,834.0,1547.0,1.1275,96.14,13.77,1.06,3463.68,8712543301.0,13.65,50.5,45.61,119.12,2791.52
2019-03-13,65.89,1306.95,15.52,845.0,1544.0,1.1303,96.19,13.41,1.05,3447.83,8390104944.0,13.34,49.36,45.93,117.61,2810.92
2019-03-14,66.18,1295.55,15.235,831.0,1549.0,1.1295,96.24,13.5,1.06,3470.22,9249716027.0,13.31,50.04,46.3,118.24,2808.48
2019-03-15,66.11,1303.5,15.355,831.0,1555.0,1.1308,96.41,12.88,1.03,3494.71,8307065583.0,13.3,52.05,47.3,121.49,2822.48
2019-03-16,,,,,,,,,,3572.19,8696096120.0,14.22,54.57,48.2,125.64,
2019-03-17,,,,,,,,,,3555.38,7253940090.0,13.92,54.1,47.29,123.66,
2019-03-18,66.65,1305.6,15.38,840.5,1567.0,1.1349,96.43,13.1,1.02,3557.13,8520913459.0,13.83,53.16,47.18,122.94,2832.94
2019-03-19,67.13,1307.7,15.41,850.0,1585.0,1.1358,96.35,13.56,1.03,3585.6,8243284722.0,13.82,53.39,48.22,123.76,2832.57
2019-03-20,68.35,1303.7,15.32,859.0,1602.0,1.1354,96.81,13.91,0.97,3576.84,8962183961.0,13.37,53.25,48.9,123.11,2824.23
2019-03-21,68.3,1309.6,15.54,872.0,1604.0,1.1387,96.74,13.63,0.96,3542.43,9478090926.0,12.76,52.2,47.35,120.13,2854.88
2019-03-22,66.29,1311.3,15.46,853.0,1554.0,1.1302,96.89,16.48,0.91,3558.99,8134829692.0,13.5,52.91,47.69,121.33,2800.71
2019-03-23,,,,,,,,,,3569.47,8471985632.0,13.48,54.26,47.62,122.27,
2019-03-24,,,,,,,,,,3560.79,8088136090.0,15.3,53.32,47.58,121.27,
2019-03-25,67.37,1319.55,15.525,852.0,1565.0,1.1325,97.02,16.33,0.93,3502.47,9171454419.0,14.88,52.58,46.26,119.34,2798.36
2019-03-26,67.51,1316.3,15.44,858.0,1548.0,1.1291,96.87,14.68,0.94,3534.56,9463200260.0,14.49,52.63,46.96,120.15,2818.46
2019-03-27,67.35,1309.7,15.4,861.0,1491.0,1.1261,96.91,15.15,0.94,3631.98,9665200272.0,14.91,55.32,48.64,125.29,2805.37
2019-03-28,66.08,1295.15,15.195,841.0,1352.0,1.1218,96.78,14.43,0.93,3623.73,8312376071.0,14.97,54.48,48.0,124.16,2815.44
2019-03-29,67.93,1295.4,15.1,850.0,1390.0,1.1235,96.82,13.71,0.89,3652.06,9723584856.0,14.71,54.63,47.66,126.98,2834.4
2019-03-30,,,,,,,,,,3659.44,8672798331.0,15.09,54.02,47.63,126.62,
2019-03-31,,,,,,,,,,3657.87,8060108609.0,15.5,54.13,49.79,126.09,
2019-04-01,69.08,1293.5,15.07,853.0,1403.0,1.1236,96.67,13.4,0.95,3710.86,9050472712.0,16.02,54.15,53.52,126.57,2867.19
2019-04-02,69.68,1290.3,15.025,850.0,1431.0,1.12,96.74,13.36,0.94,4354.9,19022038917.0,17.66,68.0,61.63,146.32,2867.24
2019-04-03,,1290.45,15.165,862.0,1406.0,1.1243,96.58,13.74,0.99,4422.51,20436298346.0,16.68,75.52,58.43,143.59,2873.4
2019-04-04,69.8,1283.15,15.085,882.0,1367.0,1.1219,96.59,13.58,0.99,4386.39,16231334846.0,17.06,75.72,56.96,140.83,2879.39
2019-04-05,69.93,1288.45,15.195,903.0,1352.0,1.1233,96.6,12.82,0.97,4488.19,15002646226.0,17.33,79.02,61.63,147.49,2892.74
2019-04-06,,,,,,,,,,4508.8,15086140497.0,17.03,82.49,60.68,147.88,
2019-04-07,,,,,,,,,,4634.54,14841641323.0,17.04,82.29,62.23,155.59,
2019-04-08,71.12,1300.0,15.14,914.0,1371.0,1.1246,96.61,13.18,0.98,4699.31,15291983137.0,16.09,79.5,63.16,160.14,2895.77
2019-04-09,71.02,1303.0,15.255,904.0,1396.0,1.1277,96.68,14.28,0.98,4619.99,13078764184.0,16.36,77.03,60.69,156.32,2878.2
2019-04-10,71.63,1305.45,15.245,891.0,1386.0,1.1279,96.96,13.3,0.94,4722.06,13762076472.0,16.18,78.38,62.95,157.27,2888.21
2019-04-11,71.3,1298.8,15.16,898.0,1379.0,1.1264,96.75,13.02,0.98,4497.27,14682281844.0,15.72,70.75,58.93,146.96,2888.32
2019-04-12,71.57,1294.3,15.065,899.0,1365.0,1.1321,96.64,12.01,0.99,4500.68,12143583205.0,16.3,69.83,58.45,145.68,2907.41
2019-04-13,,,,,,,,,,4506.91,9571034992.0,16.55,69.17,57.77,145.48,
2019-04-14,,,,,,,,,,4571.38,9189603594.0,17.24,73.37,58.9,148.47,
2019-04-15,70.9,1285.65,14.935,883.0,1364.0,1.1313,96.63,12.32,0.99,4482.45,10871908037.0,17.16,69.93,56.93,142.93,2905.58
2019-04-16,70.74,1276.35,14.945,888.0,1364.0,1.1305,96.5,12.18,1.01,4639.53,10278064328.0,17.57,72.09,61.06,148.54,2907.06
2019-04-17,71.14,1275.85,15.0,886.0,1370.0,1.1301,96.44,12.6,1.02,4649.07,11022446721.0,17.35,70.22,59.73,147.79,2900.45
2019-04-18,70.71,1275.7,14.955,890.0,1395.0,1.125,96.64,12.09,0.98,4715.56,11734777440.0,19.61,73.05,61.55,154.69,2905.03
2019-04-19,70.71,,,,,,,12.254999999999999,.,4716.39,12264412403.0,21.76,73.42,60.97,154.47,
2019-04-20,,,,,,,,,,4746.69,11711043211.0,22.24,72.48,61.82,154.51,
2019-04-21,,,,,,,,,,4726.6,12210973816.0,21.52,68.78,61.12,151.23,
2019-04-22,70.71,,,,,,96.58,12.42,1.01,4795.6,12986296944.0,21.23,68.34,60.92,152.66,2907.97
2019-04-23,74.39,1269.5,14.975,886.0,1378.0,1.1245,96.7,12.28,0.99,4964.71,14092993981.0,20.38,66.68,61.77,152.75,2933.68
2019-04-24,73.59,1271.65,14.805,885.0,1407.0,1.1209,96.92,13.14,0.95,4899.66,15188979453.0,20.74,65.73,60.68,148.68,2927.25
2019-04-25,74.94,1280.8,14.865,878.0,1418.0,1.1123,96.95,13.25,0.93,4678.54,13744733516.0,19.97,63.97,55.04,138.69,2926.17
2019-04-26,71.03,1284.2,15.0,889.0,1431.0,1.1133,97.01,12.73,0.92,4732.41,15095659057.0,20.5,65.54,55.66,140.15,2939.88
2019-04-27,,,,,,,,,,4722.17,11752946619.0,20.03,64.64,56.07,142.01,
2019-04-28,,,,,,,,,,4740.14,11491046039.0,20.54,62.54,54.92,141.07,
2019-04-29,71.22,1279.5,14.97,896.0,1437.0,1.115,96.94,13.11,0.96,4690.79,12319100610.0,19.4,60.75,54.12,138.74,2943.03
2019-04-30,72.19,1282.3,14.985,889.0,1366.0,1.1218,97.03,13.12,0.94,4771.26,12406892196.0,19.73,66.24,55.37,144.6,2945.83
2019-05-01,72.01,1283.8,14.88,882.0,1363.0,,96.86,14.8,0.95,4823.62,12198076367.0,19.6,65.76,58.0,143.58,2923.73
2019-05-02,70.56,1270.95,14.675,857.0,1358.0,1.1212,96.42,14.42,1.00,4927.25,13074823654.0,21.11,66.03,57.64,145.1,2917.52
2019-05-03,71.95,1278.55,14.655,855.0,1359.0,1.1155,96.63,12.87,0.97,5147.04,16755154267.0,21.19,70.78,59.81,149.86,2945.64
2019-05-04,,,,,,,,,,5203.15,15675730777.0,20.42,69.66,60.49,146.36,
2019-05-05,,,,,,,,,,5181.75,13213919654.0,20.58,67.94,59.08,146.14,
2019-05-06,71.95,,,,,1.1199,96.8,15.44,0.96,5130.17,14070070246.0,19.82,66.94,59.41,154.13,2932.47
2019-05-07,70.98,1281.2,14.83,871.0,1332.0,1.1185,96.85,19.32,0.94,5209.5,16092175343.0,18.65,66.75,58.57,151.74,2884.05
2019-05-08,71.09,1285.2,14.93,868.0,1322.0,1.1202,96.64,19.4,0.99,5342.55,13691167002.0,18.53,66.64,60.13,152.66,2879.42
2019-05-09,70.61,1286.1,14.82,851.0,1274.0,1.1193,96.7,19.1,0.96,5503.88,14989292599.0,16.78,66.12,57.66,151.79,2870.72
2019-05-10,71.63,1287.1,14.795,857.0,1312.0,1.123,96.8,16.040001,0.95,5678.45,17310585605.0,17.45,68.69,60.6,154.13,2881.4
2019-05-11,,,,,,,,,,6413.69,25697903986.0,18.74,79.43,69.07,172.97,
2019-05-12,,,,,,,,,,6205.38,24723821642.0,18.54,75.26,66.04,166.72,
2019-05-13,72.35,1295.6,14.66,860.0,1329.0,1.1245,97.03,20.549999,0.92,6958.03,25523013531.0,21.2,78.4,70.48,175.26,2811.87
2019-05-14,72.53,1298.4,14.755,857.0,1330.0,1.1226,97.04,18.059999,0.93,7134.91,28519299585.0,21.09,81.77,74.14,193.8,2834.41
2019-05-15,73.09,1299.1,14.815,846.0,1311.0,1.1183,97.23,16.440001,0.92,7321.37,25296752307.0,24.0,90.79,83.95,220.53,2850.96
2019-05-16,74.7,1291.7,14.795,842.0,1335.0,1.1203,97.11,15.29,0.94,7057.22,29594692395.0,23.56,85.55,77.88,236.3,2876.32
2019-05-17,73.94,1280.8,14.48,823.0,1316.0,1.1172,97.04,15.96,0.94,6578.51,26910519123.0,23.01,79.72,73.46,218.36,2859.53
2019-05-18,,,,,,,,,,6513.4,19128742816.0,25.44,77.66,71.3,210.15,
2019-05-19,,,,,,,,,,7342.64,23202871615.0,26.34,85.38,81.17,234.04,
2019-05-20,73.21,1276.85,14.415,812.0,1317.0,1.1167,96.9,16.309999,0.95,7142.94,21356441893.0,26.24,81.91,78.44,225.49,2840.23
2019-05-21,72.94,1271.15,14.43,811.0,1329.0,1.1161,96.89,14.95,0.94,7131.45,22496296863.0,28.66,81.95,79.71,228.56,2864.36
2019-05-22,71.94,1273.8,14.435,805.0,1307.0,1.1171,96.88,14.75,0.94,6884.6,22137178129.0,28.17,79.07,74.86,219.35,2856.27
2019-05-23,68.37,1283.65,14.48,798.0,1311.0,1.1139,97.07,16.92,0.91,7047.17,21923938421.0,28.18,79.73,75.66,219.92,2822.24
2019-05-24,67.98,1282.5,14.55,800.0,1329.0,1.1187,96.95,15.85,0.89,7128.09,23174317362.0,30.2,89.16,76.37,222.65,2826.06
2019-05-25,,,,,,,,,,7185.6,19862425153.0,31.28,91.62,77.63,224.66,
2019-05-26,,,,,,,,,,7737.38,23805793153.0,30.42,99.4,82.07,238.25,
2019-05-27,69.08500000000001,,,,,1.1198,97.0,16.675,.,7866.87,24934051875.0,30.09,105.45,87.52,243.77,
2019-05-28,70.19,1278.3,14.48,804.0,1342.0,1.1192,97.12,17.5,0.87,7808.07,21643748227.0,29.87,102.91,86.02,243.35,2802.39
2019-05-29,70.64,1281.65,14.375,796.0,1344.0,1.1156,97.34,17.9,0.84,7775.35,21018740799.0,30.3,103.33,84.39,241.94,2783.02
2019-05-30,69.55,1280.95,14.4,791.0,1345.0,1.1134,97.38,17.299999,0.81,7473.81,26260457986.0,29.01,97.74,82.62,229.85,2788.86
2019-05-31,66.78,1295.55,14.48,791.0,1370.0,1.1151,97.84,18.709999,0.74,7660.29,22786870027.0,29.26,102.33,83.28,239.53,2752.06
2019-06-01,,,,,,,,,,7650.92,20090600620.0,29.49,100.61,83.06,237.1,
2019-06-02,,,,,,,,,,7824.94,18105432070.0,29.69,102.66,84.98,241.85,
2019-06-03,63.16,1317.1,14.705,800.0,1340.0,1.1185,98.16,18.860001,0.72,7299.27,19694015731.0,27.91,95.56,79.77,224.61,2744.45
2019-06-04,63.56,1324.25,14.72,816.0,1347.0,1.1244,98.07,16.969999,0.77,6849.16,21882456489.0,26.11,90.72,74.06,214.45,2803.27
2019-06-05,62.14,1335.05,14.84,827.0,1346.0,1.1257,98.17,16.09,0.78,6968.26,19336865394.0,27.61,92.49,75.69,220.02,2826.15
2019-06-06,62.77,1335.5,14.955,802.0,1341.0,1.1266,97.99,15.93,0.80,6936.57,17344088626.0,27.92,98.53,77.09,221.23,2843.49
2019-06-07,64.1,1340.65,14.91,804.0,1356.0,1.1273,98.23,16.299999,0.76,7095.01,16974614121.0,27.86,103.53,77.85,221.33,2873.34
2019-06-08,,,,,,,,,,7015.78,14573537200.0,28.28,104.57,77.22,216.75,
2019-06-09,,,,,,,,,,6791.21,14651159136.0,26.99,101.7,74.01,205.9,
2019-06-10,64.31,1328.6,14.745,803.0,1357.0,1.1301,97.98,15.94,0.82,7068.96,16509040350.0,28.33,114.05,76.8,218.7,2886.73
2019-06-11,63.56,1324.3,14.695,809.0,1398.0,1.132,97.91,15.99,0.82,6997.71,15115701724.0,28.48,120.07,76.54,216.95,2885.72
2019-06-12,61.66,1332.35,14.79,812.0,1403.0,1.1323,97.89,15.91,0.83,7211.59,16801503562.0,30.71,120.1,79.8,230.98,2879.84
2019-06-13,63.28,1335.9,14.795,809.0,1438.0,1.1289,98.0,15.82,0.84,7296.71,16528175503.0,31.15,116.44,79.13,227.09,2891.64
2019-06-14,63.13,1351.25,15.025,806.0,1447.0,1.1265,97.71,15.28,0.87,7741.95,17580325916.0,29.45,118.49,80.6,235.17,2886.98
2019-06-15,,,,,,,,,,7870.66,16359588798.0,29.23,123.0,84.32,239.56,
2019-06-16,,,,,,,,,,8017.55,20792117537.0,28.88,122.23,85.45,239.98,
2019-06-17,62.56,1341.3,14.78,795.0,1452.0,1.1234,97.62,15.35,0.87,8302.84,13872581896.0,30.22,119.76,87.61,244.4,2889.67
2019-06-18,63.35,1341.35,14.895,801.0,1491.0,1.1187,,15.15,0.82,8109.81,14118045543.0,30.66,120.69,85.94,236.69,2917.75
2019-06-19,62.85,1344.05,14.945,803.0,1505.0,1.1207,,14.33,0.77,8253.93,13882943705.0,31.41,121.58,89.37,239.81,2926.46
2019-06-20,65.44,1379.5,15.33,815.0,1522.0,1.1307,,14.75,0.72,8435.33,15884619049.0,32.52,119.95,92.95,240.56,2954.18
2019-06-21,65.99,1397.15,15.29,803.0,1500.0,1.1316,,15.4,0.79,8909.28,18260456005.0,34.09,121.97,95.93,259.0,2950.46
2019-06-22,,,,,,,,,,9398.58,26342778750.0,33.2,124.62,100.74,271.71,
2019-06-23,,,,,,,,,,9536.27,18441423279.0,32.62,120.25,101.14,270.42,
2019-06-24,65.16,1405.7,15.37,812.0,1518.0,1.1394,98.57,15.26,0.76,9659.92,16929838256.0,32.84,118.9,103.01,272.33,2945.35
2019-06-25,66.24,1431.4,15.4,812.0,1525.0,1.1388,98.48,16.280001,0.78,10372.48,21826673564.0,31.68,120.07,98.81,279.86,2917.38
2019-06-26,66.85,1403.95,15.255,806.0,1536.0,1.1362,98.4,16.209999,0.79,11443.04,39679558578.0,31.38,115.4,91.36,296.05,2913.78
2019-06-27,66.78,1402.5,15.25,811.0,1531.0,1.137,98.5,15.82,0.77,9833.77,35145637657.0,29.74,100.6,83.02,258.77,2924.92
2019-06-28,67.52,1409.0,15.22,818.0,1524.0,1.138,98.47,15.08,0.78,10903.56,30854946108.0,30.36,105.59,89.32,273.51,2941.76
2019-06-29,,,,,,,,,,10509.9,26297177039.0,31.07,117.46,87.85,281.27,
2019-06-30,,,,,,,,,,9520.88,23952988907.0,28.55,107.6,77.23,255.86,
2019-07-01,65.1,1390.1,15.26,843.0,1552.0,1.1349,98.41,14.06,0.81,9376.39,25858006073.0,29.17,108.61,78.34,260.16,2964.33
2019-07-02,,1391.05,15.17,830.0,1550.0,1.1301,98.47,12.93,0.79,9566.48,27479307770.0,28.35,105.61,76.4,258.25,2973.01
2019-07-03,63.53,1413.5,15.31,833.0,1557.0,1.1293,98.52,12.57,0.76,10597.43,27274853578.0,28.94,108.59,79.74,268.54,2995.82
2019-07-04,63.62,1414.9,15.28,836.0,1557.0,1.1288,98.53,12.925,.,9937.92,22964836187.0,29.15,106.31,77.82,252.11,
2019-07-05,64.23,1388.65,15.21,825.0,1574.0,1.126,98.22,13.28,0.78,9772.97,21123110445.0,29.12,105.36,79.34,256.37,2990.41
2019-07-06,,,,,,,,,,9979.53,18776014577.0,28.96,104.9,83.64,256.02,
2019-07-07,,,,,,,,,,10198.81,17245228572.0,29.61,107.16,95.46,272.28,
2019-07-08,64.89,1400.1,15.07,811.0,1567.0,1.1215,98.29,13.96,0.76,10953.47,20914969282.0,29.84,109.91,90.57,279.28,2975.95
2019-07-09,64.3,1391.55,15.025,809.0,1555.0,1.1205,98.26,14.09,0.75,11221.01,25112941426.0,29.19,106.58,88.72,275.65,2979.63
2019-07-10,66.41,1408.3,15.095,823.0,1580.0,1.122,98.49,13.03,0.76,10797.56,30009617159.0,27.96,96.37,84.32,257.58,2993.07
2019-07-11,67.64,1413.75,15.265,825.0,1577.0,1.1285,98.36,12.93,0.81,10096.29,25398713198.0,26.35,91.24,79.21,238.84,2999.91
2019-07-12,66.65,1407.6,15.14,818.0,1554.0,1.1253,98.45,12.39,0.80,10473.77,20919117643.0,28.09,93.34,87.09,244.89,3013.77
2019-07-13,,,,,,,,,,10098.28,18652322461.0,27.93,89.55,82.76,238.85,
2019-07-14,,,,,,,,,,9098.85,19931747803.0,25.66,79.64,76.22,201.9,
2019-07-15,66.86,1412.4,15.32,843.0,1564.0,1.1269,98.53,12.68,0.77,9674.61,22519914392.0,25.21,80.74,79.47,204.04,3014.3
2019-07-16,65.87,1409.85,15.395,844.0,1552.0,1.1223,98.43,12.86,0.78,8452.75,21445757599.0,22.76,70.9,66.01,177.65,3004.04
2019-07-17,63.67,1410.35,15.61,837.0,1540.0,1.1215,98.58,13.97,0.75,8633.6,21912979372.0,24.24,79.99,68.1,188.36,2984.42
2019-07-18,60.7,1417.45,16.03,844.0,1518.0,1.1216,98.59,13.53,0.74,9472.16,22432344949.0,25.68,89.77,74.7,201.2,2995.11
2019-07-19,61.04,1439.7,16.315,854.0,1534.0,1.1226,98.6,14.45,0.75,9378.67,18406576386.0,25.9,87.64,73.29,197.12,2976.61
2019-07-20,,,,,,,,,,9589.97,17996011457.0,27.5,89.61,75.99,204.07,
2019-07-21,,,,,,,,,,9448.14,15257694105.0,27.21,88.81,74.84,201.13,
2019-07-22,61.96,1427.75,16.385,849.0,1498.0,1.1215,98.61,13.53,0.75,9229.93,14560644463.0,27.34,85.15,74.23,194.15,2985.03
2019-07-23,62.28,1425.55,16.43,853.0,1523.0,1.1173,98.53,12.61,0.76,8877.62,15930604428.0,26.53,81.26,72.51,190.75,3005.47
2019-07-24,63.83,1426.95,16.535,869.0,1527.0,1.114,98.54,12.07,0.75,8806.17,15600749117.0,26.17,84.64,72.24,194.8,3019.56
2019-07-25,63.47,1416.1,16.535,873.0,1528.0,1.1115,98.42,12.74,0.76,8892.68,14200154535.0,26.02,83.84,72.39,197.04,3003.67
2019-07-26,62.46,1420.4,16.44,865.0,1531.0,1.1138,98.26,12.16,0.78,8863.53,13005221633.0,26.02,84.69,72.1,197.23,3025.86
2019-07-27,,,,,,,,,,8510.95,15102392964.0,25.04,79.82,70.82,186.25,
2019-07-28,,,,,,,,,,8582.6,12337341009.0,25.01,80.65,71.42,189.74,
2019-07-29,62.29,1419.05,16.39,869.0,1526.0,1.1119,98.33,12.83,0.78,8542.99,12390675805.0,24.41,81.15,69.96,189.6,3020.97
2019-07-30,62.55,1425.9,16.455,877.0,1547.0,1.1154,98.35,13.94,0.77,8610.65,12411605490.0,24.15,81.17,70.25,188.68,3013.18
2019-07-31,64.07,1427.55,16.475,873.0,1533.0,1.1151,98.38,16.120001,0.72,9109.95,14906000381.0,24.97,88.98,72.88,197.5,2980.38
2019-08-01,62.9,1406.8,16.005,844.0,1451.0,1.1037,98.72,17.870001,0.71,9386.74,15504780239.0,25.97,89.52,73.98,196.59,2953.56
2019-08-02,61.12,1441.75,16.195,841.0,1389.0,1.1106,98.68,17.610001,0.69,9454.79,15785656318.0,25.2,85.34,75.43,195.84,2932.05
2019-08-03,,,,,,,,,,9727.65,13800528601.0,25.07,85.02,79.28,200.0,
2019-08-04,,,,,,,,,,9875.91,14859621324.0,24.81,83.91,79.38,200.46,
2019-08-05,59.32,1465.25,16.485,856.0,1438.0,1.1182,98.99,24.59,0.65,10500.03,21494358946.0,24.91,86.13,83.3,208.31,2844.74
2019-08-06,58.63,1465.25,16.385,852.0,1444.0,1.1187,99.06,20.17,0.60,10243.88,21021230198.0,24.67,83.06,80.09,201.72,2881.77
2019-08-07,55.03,1506.05,16.82,851.0,1407.0,1.1202,99.2,19.49,0.56,10658.73,19808272733.0,26.2,81.14,87.01,202.06,2883.98
2019-08-08,56.29,1495.75,17.02,850.0,1420.0,1.1193,99.27,16.91,0.54,10697.32,17388177809.0,27.56,80.48,85.06,197.51,2938.09
2019-08-09,57.37,1497.7,17.0,863.0,1432.0,1.1198,99.17,17.969999,0.55,10516.33,16394960664.0,26.56,74.85,82.76,186.6,2918.65
2019-08-10,,,,,,,,,,10065.18,16067873849.0,26.31,75.72,80.57,183.27,
2019-08-11,,,,,,,,,,10281.45,13983759509.0,26.82,80.08,82.31,192.8,
2019-08-12,57.13,1504.7,16.955,857.0,1429.0,1.1194,99.4,21.09,0.47,10148.33,12176166732.0,26.9,76.45,81.29,188.38,2883.75
2019-08-13,59.9,1498.4,17.445,857.0,1423.0,1.1222,99.25,17.52,0.49,9749.75,14872628019.0,26.37,75.53,76.53,186.76,2926.32
2019-08-14,57.86,1513.25,17.115,851.0,1434.0,1.1188,99.29,22.1,0.44,9021.05,17888101973.0,24.33,68.27,70.44,167.47,2840.6
2019-08-15,57.37,1515.65,17.29,837.0,1443.0,1.115,99.44,21.18,0.41,9280.88,20551154317.0,25.24,68.75,74.28,169.66,2847.6
2019-08-16,59.0,1515.25,17.16,833.0,1458.0,1.1076,99.44,18.469999,0.44,9350.39,18206337112.0,24.92,67.53,74.36,167.14,2888.68
2019-08-17,,,,,,,,,,9221.87,12418143563.0,24.77,65.61,73.9,167.36,
2019-08-18,,,,,,,,,,9327.3,11716732240.0,25.18,68.76,79.36,175.35,
2019-08-19,59.79,1496.6,16.925,845.0,1460.0,1.1103,99.26,16.879999,0.49,9849.56,14459345568.0,25.99,69.71,81.35,183.25,2923.65
2019-08-20,59.03,1504.55,17.02,847.0,1493.0,1.1076,99.29,17.5,0.48,9699.05,13582396047.0,25.38,67.76,77.26,177.13,2900.51
2019-08-21,60.6,1503.25,17.11,853.0,1491.0,1.1104,99.18,15.8,0.50,9140.37,17547741931.0,24.34,65.78,72.64,168.5,2924.43
2019-08-22,59.81,1502.05,16.96,855.0,1478.0,1.1083,99.0,16.68,0.51,9139.01,15414960107.0,24.44,66.39,74.2,172.6,2922.95
2019-08-23,58.64,1503.8,17.05,851.0,1460.0,1.1065,99.4,19.870001,0.42,9271.42,14096810080.0,24.2,67.17,73.2,173.44,2847.11
2019-08-24,,,,,,,,,,9042.08,13763778103.0,23.58,65.38,71.85,170.24,
2019-08-25,,,,,,,,,,9097.29,12596536075.0,23.45,64.88,72.12,167.65,
2019-08-26,58.64,,,,,1.1116,99.3,19.32,0.44,9342.16,16545004306.0,23.52,66.53,71.8,170.19,2878.38
2019-08-27,58.44,1532.95,17.725,861.0,1484.0,1.1104,99.56,20.309999,0.36,9184.28,13298335791.0,23.16,65.68,70.52,169.08,2869.16
2019-08-28,60.42,1537.15,18.365,876.0,1463.0,1.1083,99.71,19.35,0.32,8799.74,15873355338.0,21.38,60.83,65.28,156.87,2887.94
2019-08-29,60.59,1540.2,18.48,923.0,1483.0,1.1072,99.69,17.879999,0.31,8598.34,15377564280.0,19.79,57.95,60.72,153.26,2924.58
2019-08-30,61.04,1528.4,18.385,939.0,1542.0,1.1036,99.51,18.98,0.35,8718.02,12291722885.0,20.18,58.43,61.63,153.35,2926.46
2019-08-31,,,,,,,,,,8746.57,10404400670.0,19.31,58.65,61.34,156.64,
2019-09-01,,,,,,,,,,8877.67,10394672191.0,19.62,60.18,65.3,156.15,
2019-09-02,58.55,1525.95,18.35,928.0,1523.0,1.0968,99.52,19.32,.,9436.46,15692099242.0,20.76,61.06,66.74,162.66,
2019-09-03,57.93,1537.85,18.475,941.0,1525.0,1.0937,99.41,19.66,0.37,9681.07,17679452289.0,20.52,63.0,68.28,163.58,2906.27
2019-09-04,60.68,1546.1,19.305,977.0,1560.0,1.1018,99.57,17.33,0.39,9600.94,15257339264.0,19.75,60.98,66.99,159.49,2937.78
2019-09-05,62.7,1529.1,19.22,976.0,1567.0,1.1058,99.22,16.27,0.43,9585.36,13186624267.0,20.63,59.27,68.85,157.91,2976.0
2019-09-06,61.28,1523.7,18.145,947.0,1541.0,1.1027,99.25,15.0,0.41,9302.55,17707384823.0,19.9,58.61,67.93,152.71,2978.71
2019-09-07,,,,,,,,,,9452.44,13753821853.0,20.27,62.05,70.46,160.21,
2019-09-08,,,,,,,,,,9475.27,12286490887.0,20.47,64.02,70.22,164.58,
2019-09-09,63.99,1509.2,18.17,959.0,1562.0,1.1033,99.06,15.27,0.47,9355.65,15968001879.0,20.18,63.54,68.03,163.98,2978.43
2019-09-10,64.67,1498.25,17.99,939.0,1565.0,1.104,98.75,15.2,0.54,9155.44,13494270171.0,19.83,64.1,65.37,162.72,2979.39
2019-09-11,63.02,1490.65,18.165,940.0,1584.0,1.1003,98.61,14.61,0.56,9241.63,13963137948.0,18.98,63.49,67.52,162.28,3000.93
2019-09-12,60.76,1515.2,18.19,948.0,1600.0,1.0963,98.44,14.22,0.58,9416.12,13913290366.0,18.92,62.62,67.96,163.73,3009.57
2019-09-13,61.25,1503.1,18.145,956.0,1600.0,1.1096,98.09,13.74,0.65,9308.95,12762584246.0,18.77,61.99,69.1,162.73,3007.39
2019-09-14,,,,,,,,,,9306.71,12101638742.0,18.93,63.4,68.32,169.01,
2019-09-15,,,,,,,,,,9336.2,10821025060.0,18.59,63.44,68.29,171.24,
2019-09-16,68.42,1497.2,17.835,947.0,1603.0,1.1031,98.48,14.67,0.59,9338.72,13678231058.0,18.54,65.95,68.47,179.12,2997.96
2019-09-17,65.59,1502.1,17.84,938.0,1595.0,1.1026,98.51,14.44,0.56,9247.51,13907583863.0,18.97,67.02,67.08,188.37,3005.7
2019-09-18,64.29,1503.5,17.85,939.0,1594.0,1.1053,98.31,13.95,0.59,9246.49,14600283874.0,20.18,70.69,74.13,191.66,3006.73
